Airframe_Zone,Stress_MPa,Vibration_mm,Fatigue_Life_Cycles,Failure_Risk_Score
Tail Fin,75.97313859854388,29.334968613923355,214.0627107333136,100.0
Tail Fin,339.5547724907526,2.241979261519022,71.5577268840956,91.86199131620697
Wing Root,396.21121652812707,18.534578859307924,95.88855958508141,82.96211226642089
Tail Fin,328.70450978339,0.9030197213829778,224.45295710120308,100.0
Wing Tip,234.8306722245477,10.591048322397883,203.44479220245074,100.0
Fuselage,83.12673827640234,22.64265447395173,62.8191684477632,75.9975989660795
Wing Tip,209.32659037423522,13.642775527548254,241.90728608148726,100.0
Wing Tip,285.7129642124348,19.8032205597593,218.76738819819377,100.0
Wing Tip,290.02552946953057,11.475285250460118,27.65013167408132,96.56150708031844
Wing Root,112.36915308123051,17.64585658593681,180.95114715232586,100.0
Wing Root,106.57634079786109,10.767532686580955,224.41115651410183,100.0
Tail Fin,135.96597643897866,26.725859608273304,44.35523509154492,85.88834849153288
Tail Fin,297.2245381014384,2.0238920348819107,17.077150727282028,64.40058207653146
Tail Fin,64.19790683578358,22.545277948015777,16.738897638766765,58.83671605625437
Wing Root,130.69312414455436,29.25967604790193,105.7227871637379,93.55009741213429
Wing Root,213.7737554673295,19.41023330024296,197.6512555717849,100.0
Wing Tip,273.9801875727548,2.3907939755671768,151.05494913972476,100.0
Wing Root,118.52438771932016,12.164838972150154,173.36154913482576,91.8548234077302
Tail Fin,94.85929657334135,4.446455277322056,238.56025605768127,100.0
Wing Tip,36.88187247251297,14.764720598315886,58.92206618158175,43.251231051150945
Wing Root,122.9939136579037,7.54317724703771,57.31799935013364,38.634102284008804
Fuselage,291.7404399407824,0.7180610926066442,129.7381761657918,55.79492140929652
Tail Fin,104.24697911948222,2.507100765704256,82.64151374155307,55.26013918916057
Wing Tip,114.43906506382717,13.250816255382993,27.414442004927388,47.68927145650293
Fuselage,33.75316186172125,21.1961753352868,7.407750379598022,60.33823531158951
Tail Fin,98.07745656712288,5.692730273713447,217.22705321557925,89.53932738655088
Wing Tip,124.62753659692417,13.666627619603556,183.11953911846282,100.0
Tail Fin,342.19823207761124,2.0509447354245927,30.581765527038918,87.00744367241124
Wing Root,70.98123524150127,22.67804582581452,144.22581098584826,100.0
Fuselage,10.809841864031672,8.19090883691914,131.9785315687342,43.92996884957344
Wing Root,256.37174314736774,15.803061489883929,17.535549079141596,46.28165115289506
Wing Tip,185.2145818015983,9.245124188452516,232.76415388682543,100.0
Wing Root,110.66198083763175,14.187569814491233,37.65464323013242,37.6276043948718
Fuselage,187.47949785294992,5.324836938640527,79.51034311966886,40.490379218323085
Tail Fin,309.4282009085917,3.8619936700176143,162.75744948160235,100.0
Fuselage,204.82385072982177,23.060899142690133,70.06161151304134,89.08667409999872
Wing Root,259.195578569581,2.902692780289196,111.57857561335473,65.72783883695988
Wing Tip,125.64965995190218,8.320840887246888,110.84258693793885,78.5618110351157
Wing Root,352.0797491404157,16.081583221812508,119.47894402183813,85.05030747370819
Wing Tip,365.1593481997165,13.352325950607566,36.626117809903135,100.0
Wing Root,53.83484059864506,1.9546151197398278,68.08240804065497,39.38476173364403
Wing Root,360.77088364525684,4.439259878242108,99.74063024692819,66.90739968191879
Wing Tip,297.00895848584,8.615417005994171,161.58142251370305,100.0
Wing Tip,180.33554896035926,14.188012631794575,198.3285473539454,100.0
Wing Root,281.7087052705468,21.897128526708403,209.91275146554784,100.0
Wing Tip,145.635137189066,1.138544059736016,27.485513585438078,56.60865494527721
Wing Tip,60.05647137973097,19.680521410146774,245.70823224730572,100.0
Fuselage,303.19988907323,17.856787831920872,57.10275019527899,92.40019143571443
Fuselage,176.488943851088,14.336235721677564,232.4961055590633,100.0
Wing Root,117.31634387034651,12.239830218232337,233.21235318618676,100.0
Wing Tip,196.36826841612296,10.980877239989217,172.21537387846902,100.0
Fuselage,282.8183604700543,9.554466652946362,18.988112787446212,62.40146420260995
Tail Fin,25.520879660904495,18.131628897942043,218.07549178865028,97.11297036391822
Wing Tip,389.3895436460131,29.500408638637204,126.02489153934604,100.0
Wing Root,105.41547129583809,12.928376008184257,210.51563750749122,100.0
Wing Tip,147.25261058539294,13.661403065486502,169.5567565944852,99.98494404458242
Wing Root,329.9979266505226,22.92102960319363,16.947748109219404,53.61390285259431
Wing Root,246.24395490316442,19.140464697783113,134.12728834067812,100.0
Wing Root,237.1496799864354,6.004407857758442,51.11688894341617,45.21653874248671
Wing Root,166.44770810180103,28.459983947426483,102.16469072465078,92.23954712096005
Tail Fin,233.38040790790888,24.675122718888545,85.05102818931523,100.0
Fuselage,120.78277172576732,29.84586115993023,241.8069350460101,100.0
Tail Fin,236.49483963170707,22.379681805258784,170.4315552026992,100.0
Wing Tip,278.8726822098166,8.8720393197257,174.9964746595544,100.0
Wing Tip,385.46570770584424,19.03623996770861,50.104824223434456,100.0
Wing Root,138.14254676559477,18.266560920129088,83.9695819950091,73.231886281639
Wing Root,301.53304833113685,25.600156341001814,75.10308540228701,86.28662071525861
Fuselage,17.475476134741335,13.243686458171505,13.087924295580176,40.75420594281714
Tail Fin,101.79947214035946,15.083938925849864,229.13456274923513,100.0
Fuselage,15.712379636269826,27.673744465334835,244.14107592889508,100.0
Wing Tip,261.91187827898534,7.369934811478544,43.40630501965163,94.28845907502846
Fuselage,146.80327297402172,25.06446551730789,125.88464160128181,94.19187401754007
Fuselage,359.3681353084759,3.5525143775742474,165.8578620879148,76.53206533777869
Fuselage,249.33644321420996,7.0810468686047585,138.68882291731552,65.45202794705509
Fuselage,127.6188792506851,6.05492448505464,79.41508632514935,46.705414894080576
Wing Root,140.91613625070826,17.450174827780447,131.12213755861794,80.76563189553181
Wing Tip,60.824968937211,19.48115401076126,53.30983058217624,49.99093612138384
Fuselage,222.543088459007,3.0600971449172194,63.02812029615384,36.14820088139843
Tail Fin,276.2417494604761,19.04765344426979,70.1948352916406,100.0
Wing Root,77.15701697521689,13.214020001021993,130.07746401821694,74.57172015015661
Fuselage,73.81031961392775,20.90744035468848,170.20192555650604,88.25160857672681
Wing Tip,277.40418221342776,7.175181357242307,37.29267332468644,98.47843983995642
Fuselage,314.4727286269352,27.350785662268546,98.79418171826664,100.0
Tail Fin,200.80315595683206,6.923586792603649,24.183909267491586,55.45080576536122
Tail Fin,376.89283510143986,5.656047903810548,219.31219416585867,100.0
Fuselage,253.40423381780522,14.4852497911818,219.54285625859595,100.0
Wing Root,290.56138067417993,1.329584435198751,96.95372971438837,50.2804520739911
Wing Root,188.52008869482322,3.318993566770889,225.0458789809247,100.0
Wing Root,16.595991969426855,27.332150607718884,71.05935214795979,71.19879587313139
Wing Root,12.746736703415326,24.262133357951207,23.81494265024983,55.21077166154738
Tail Fin,367.16759579439014,15.334827841934754,199.80201921904754,100.0
Wing Root,395.51128894985385,10.657086982938798,20.131784641098925,44.61549092227544
Wing Root,115.96986357029009,24.570695787748594,97.68732375548856,90.37287424140436
Wing Root,46.086136203020466,12.283252231410206,107.63765986466764,73.08918430405144
Wing Tip,394.60895094064097,24.715045773262297,73.96193910047525,100.0
Fuselage,66.01233744683833,19.909509830557965,183.23188410914167,89.60289621663681
Fuselage,338.7487381579169,13.65365528586433,178.60296871311718,100.0
Tail Fin,393.6566631335455,11.143786185651075,189.44763139738907,100.0
Wing Root,218.57179184966506,29.88862254481684,121.26072284249798,100.0
Wing Root,344.9836162366438,10.670708123546287,100.62240906712877,68.61751882790952
Wing Root,172.7793473021846,4.757205288780705,27.92205469352221,31.12510617904778
Wing Root,261.05072446672887,8.675758380264115,115.1708594100114,66.99652880067504
Wing Root,207.35743004061626,5.294076426274961,240.13770175818246,100.0
Tail Fin,289.77538188455964,20.098011314867627,89.12755844577028,100.0
Wing Tip,187.6040130466969,15.781452792801332,6.828469402218754,73.55008735916388
Wing Tip,301.1037337038411,4.7927603614290355,220.10470371241647,100.0
Tail Fin,102.32098558299485,19.026898704801344,208.33520033704863,100.0
Wing Root,243.07665154887113,22.29844843280943,12.146623611232107,47.19367478185357
Wing Root,89.6600224951946,18.990677586912895,92.89191508300772,70.42707192499455
Wing Tip,207.88200838321126,13.52436573679466,37.01479445124928,87.820475441285
Wing Root,185.94072722115817,21.70162834619748,148.6276972012866,99.29985355193965
Tail Fin,251.31132315846645,2.9095530635574423,58.342600205731046,76.44725592802304
Wing Root,381.3829656680152,16.22513105779398,159.72837277565927,100.0
Wing Root,360.4804036055389,13.967011232575222,41.61188333698209,55.25349238402529
Wing Root,313.41413891266535,7.00387918948141,45.318684315187056,48.11245114056002
Wing Root,342.71998704499225,28.040623452197337,233.48754083839273,100.0
Wing Root,393.9845995866841,20.15901548850011,74.9239967735385,75.22388452244712
Fuselage,288.81039085014254,13.180417757423085,80.07837245480954,76.95449737437289
Fuselage,272.6336942754587,18.62773407752818,223.65492801824286,100.0
Fuselage,208.57160656941502,1.227763658944371,104.69011569070383,45.76273593971822
Wing Tip,277.0428139135918,6.756396505582643,63.55443165183007,100.0
Wing Root,26.208340826180837,6.600531443302252,231.64081632952846,99.86757526459863
Tail Fin,143.2124509423115,10.48595294305145,6.737494129720892,48.18731212973474
Wing Root,344.6741807603952,12.534165641851311,245.16399591504228,100.0
Tail Fin,27.495617474809634,18.86513621863731,80.68484209672269,67.61617187854536
Fuselage,253.2600531741623,4.453734382410257,33.36121133034953,42.74467958149922
Wing Tip,311.01605373974286,14.774379304645642,224.89541999791058,100.0
Wing Tip,278.7807500667315,10.57334749494905,57.82439248454597,100.0
Wing Root,323.99649141431934,25.578915673208584,75.84183194126699,87.95418857603372
Wing Tip,81.32829069678077,17.239574636685273,97.36688942989242,68.54796944865787
Tail Fin,27.389356166316155,4.72032760534037,8.43355679388396,16.266015613618002
Fuselage,15.60545119333328,1.9606225762176592,151.84285384827166,38.72986334150768
Fuselage,189.22956122715354,15.219554354513395,22.69223040712105,60.84697600903645
Wing Root,58.977020056962665,23.083529405831477,56.497032336117364,65.086242582404
Fuselage,77.23068122101483,26.23563961896704,155.21347857196417,100.0
Fuselage,42.67847929382203,19.470299309430875,191.820839255006,83.45370388826481
Fuselage,323.44044623214796,24.625751170202623,244.84210218439216,100.0
Wing Tip,90.5484175490825,22.183271398600414,217.28051049601518,100.0
Tail Fin,44.89451789605101,12.83053052245395,214.0547756489645,97.56013101882137
Wing Tip,385.60671105014296,27.56757439059217,192.31922462106044,100.0
Tail Fin,290.798753024704,3.484385778586545,157.66877416821723,100.0
Wing Tip,362.1185291385385,21.05426704059443,28.6769431203935,100.0
Wing Root,350.73443347869204,4.240653074239422,217.31594370589835,100.0
Wing Root,27.35852531770682,9.02953319335345,115.56486840852179,60.521635159300246
Fuselage,51.260642906391595,15.431125654492009,204.58313872634972,79.5673973542464
Fuselage,195.07229656183694,11.163870919743456,92.8881197887942,78.39378858784086
Fuselage,202.26325707865473,14.42112406165343,125.12655990540793,85.60435504444871
Wing Root,31.618865687081193,16.84853570464134,149.03606959922956,87.12991317855163
Wing Tip,102.95151214491881,23.921674999109925,124.18827760444361,88.5512857823506
Tail Fin,227.40197719380396,29.36075882647881,194.42608447800492,100.0
Fuselage,189.66238874544734,9.559088429127335,13.614016316442568,44.03372863615372
Tail Fin,352.1507971152839,9.065675618317089,25.09263159600597,99.45283844829041
Wing Tip,157.16590611982153,8.117690991169498,64.64942579635623,66.98674388767182
Tail Fin,117.62004298130316,22.064805299614754,23.772488488089664,64.49924629720621
Tail Fin,312.5873754290869,10.492622195345726,143.11558985412287,100.0
Wing Root,367.65994399322716,17.711073346750688,118.3395242979597,95.05695349375932
Wing Tip,147.48640410720176,21.819165446997356,83.21019795761617,91.47639501845865
Wing Tip,119.90096665463206,8.392047392326099,132.20570877784772,80.0084969748134
Tail Fin,378.0688890626856,29.30644500386267,97.18353568595337,100.0
Tail Fin,23.51377682746666,4.253134164641816,229.10016728257898,65.8495604846543
Tail Fin,113.36844208962049,20.325755328521193,17.74581998221449,62.46461689442972
Fuselage,52.9287664706123,11.809941977143955,210.10468122778127,78.26181379384114
Wing Root,127.02616233312158,4.962296391648939,74.7453110173836,48.74767314317809
Fuselage,88.27800873637896,26.464564620852638,52.77420069264984,90.43405518515726
Tail Fin,170.09449834197795,28.02919105294604,161.1636078962593,100.0
Wing Root,217.81038159047134,14.403992926099516,245.36891800580983,100.0
Wing Root,75.56605806311279,15.611686634349685,124.406827940705,78.66290325659132
Wing Tip,397.4954873994953,5.659076117748448,169.79786416406355,100.0
Tail Fin,83.06524861744766,1.4578877649065742,187.12145941465303,71.40620323304071
Wing Tip,398.2914332528556,20.136689768465814,125.90259952785503,100.0
Tail Fin,200.6908613109963,12.51853249996322,246.709525240935,100.0
Fuselage,263.3217538554276,9.427383896398272,117.69550907113471,69.27728104961221
Wing Tip,209.65606596595185,16.046724925155246,142.59065438948758,100.0
Tail Fin,232.954762556398,10.283906403222016,182.14899573778078,100.0
Wing Root,388.34558570318853,1.148463536883876,201.6608643073253,100.0
Wing Root,150.43885600502418,3.1497528180553402,67.92335924267037,39.68361887747987
Wing Root,45.26340133874769,28.461768733982993,68.34652959186025,77.15248282091292
Wing Root,133.06585503281326,23.77388115608034,172.0374469581714,100.0
Tail Fin,146.77681731691288,23.29878246108185,201.77677535001914,100.0
Wing Root,212.8758970123154,17.18938976909159,8.751093723591831,36.89919459960192
Tail Fin,84.24889665584354,11.318296303517071,30.922231089845983,52.64052413194585
Wing Root,78.81151048343662,28.699143585451377,22.249313788615968,56.13271218793913
Wing Root,365.4233083243994,16.84592877167687,47.75212916749902,51.520811128928464
Wing Root,389.1109408350773,5.19519297781798,91.76777820607627,54.76238390843287
Wing Tip,368.71910299398013,3.2980512009681053,138.31087048095972,100.0
Wing Root,205.11330228449006,12.747092443690658,46.45474766092669,48.56251223926316
Wing Tip,77.85118581350339,10.45557284853267,9.42986759039293,30.204815564197503
Wing Tip,161.56606878677007,1.5980402847952102,229.81217058416556,100.0
Wing Root,71.07899780813347,29.25542239941776,211.42186620266605,100.0
Wing Root,29.83283521797024,25.97492568845014,88.53221140243939,81.85587746526136
Fuselage,224.2706145037762,17.93055488815588,164.91839032541992,100.0
Fuselage,252.55532616511658,18.400390426729434,213.12012588799726,100.0
Tail Fin,307.253129365692,21.55141730477241,55.84031636929536,100.0
Tail Fin,65.23072554478071,3.523641711081778,136.18891266595375,58.99483169371117
Wing Tip,161.87952523029256,28.575220988520847,83.33160808826429,93.79077023927991
Tail Fin,282.35180879896706,9.166936884302661,169.65287242381368,100.0
Wing Root,315.3402095604532,13.558318023682776,123.89035187394228,92.906411280106
Fuselage,73.81043060959648,17.18530406856728,128.458691218247,81.47155328610597
Fuselage,214.45934100971732,20.286456100556723,71.01266434439547,87.94083185409691
Fuselage,143.4526982458764,6.236673815878255,142.67728694834364,55.67179402848652
Wing Root,251.06015656906177,15.530511760113956,138.70867154596175,90.08272878261974
Fuselage,176.2561097873361,13.548896012481356,168.82436679998378,90.95580972720268
Wing Root,30.556818042841208,1.6082037715474273,180.70945452645563,70.46897554999259
Wing Root,114.23088720735409,12.934579884053571,28.127381596445495,35.21909904186568
Wing Root,189.67774682582743,8.945255932302256,65.62843040212086,44.14335911711395
Fuselage,272.0877072504087,19.245123660737672,202.41215998186615,100.0
Fuselage,392.2021306467586,18.089627969364713,178.88558577624997,100.0
Wing Tip,78.38035413697537,0.7983757339946564,41.458135056953125,35.15222367447026
Wing Root,220.81554340168043,14.01704175494037,236.52918809088104,100.0
Wing Tip,91.5326702245378,25.53022519304532,226.97467240586897,100.0
Wing Root,237.0364730977494,11.024729465302912,45.24626011670237,49.97936407105323
Wing Tip,33.44233687057437,27.520081394079035,155.78559799417948,80.93003022049439
Wing Root,91.64587575979851,1.6628187610507077,186.62063354593676,75.52699985387932
Wing Tip,379.6301369925378,2.0840638186795517,31.03019857504232,100.0
Wing Tip,106.19601426946335,14.05863517612133,158.9834555204741,86.22471701636118
Wing Tip,396.8143990608158,8.350184706994325,209.13195664743623,100.0
Tail Fin,302.56272485229437,20.955325176156798,247.70747060718386,100.0
Tail Fin,228.96096739391848,25.546790895768606,113.69320845565022,100.0
Tail Fin,354.1520646255569,6.503577695790651,218.97347387115232,100.0
Fuselage,267.53097390050976,15.91992889499423,10.780032106294986,60.34964298311402
Tail Fin,28.634732225748095,10.890813764586987,214.86013722741725,86.19629572653291
Fuselage,58.99008913093201,9.674706608291178,222.05091803863914,78.19327638772491
Wing Tip,206.99506674016249,29.656931718286348,118.9929951626012,100.0
Wing Tip,141.17483341907695,17.809069509536616,30.211746643790153,62.06614942258902
Fuselage,114.63200816683134,17.92873373877852,181.75504349184516,99.97766452877826
Wing Tip,108.33614277718799,14.978903887407263,23.505650943442365,59.26471336193574
Wing Tip,54.74936375189484,4.221060911476486,134.73573568050207,65.71502166997094
Wing Root,288.32430905255967,7.945850590793461,165.91973161667,90.70048652145199
Wing Root,387.83772932534373,14.78428761075543,20.582351912560355,48.10374044007504
Wing Root,245.5289730282687,1.9630084924925406,28.19684267367479,26.4950653284714
Tail Fin,84.58443033968733,18.655152993471336,104.40003392433219,79.20906141306236
Wing Root,277.22856697024775,29.465965631039747,174.32093816319355,100.0
Fuselage,219.86719391552714,2.58122687944189,233.83808282700664,74.58660711822468
Tail Fin,293.258365143839,6.980622934586877,115.02543120564779,100.0
Wing Tip,370.61685773707626,15.755390814313822,33.68078118055635,100.0
Wing Root,302.34957091123164,21.96310954524992,159.31873804487884,100.0
Wing Tip,85.987791745592,14.994247741407861,237.87337258933803,100.0
Tail Fin,336.3245775960765,5.328432080026972,72.85388144052942,99.56525166773696
Wing Tip,94.90292155432066,28.997633044341153,37.00542348155314,60.97256142514615
Tail Fin,170.41881322918235,4.784138087499847,133.45715989332965,83.24211400836677
Wing Tip,195.03674013936407,0.7940924246682957,25.767707834451627,69.06812685572109
Wing Tip,121.83908224757462,17.008697241519354,73.43957177815051,75.26840860841024
Tail Fin,315.3109610147964,25.442568919796532,200.77512571412885,100.0
Wing Tip,343.32326613986277,19.10140291182126,188.0728538196898,100.0
Wing Root,98.00918739030148,6.7480454215043295,199.1722430672275,87.43831646189852
Tail Fin,273.70136004684366,27.27864860711652,183.7937753355519,100.0
Tail Fin,338.23002930554793,16.861304490728777,225.89965122415822,100.0
Tail Fin,137.18136208912944,7.0029176043321115,231.69560772432303,100.0
Wing Tip,189.37736100464548,18.40570693009083,51.18246393491248,92.4297976792848
Fuselage,227.99176370544703,10.423614840385827,132.16031492674617,69.55082189755714
Wing Root,182.40582311604928,10.356087236553616,132.8485644497714,81.60016924636514
Tail Fin,124.89529984677786,8.131799574566458,11.34453721112386,45.21878940206777
Wing Root,304.42369051616964,28.677667234104906,63.83714102539348,75.02050310988571
Wing Root,247.0665013915824,12.39924699827742,170.7356751556407,100.0
Fuselage,228.44523337364586,11.90064564767409,107.96115244284776,71.80074750043002
Wing Tip,224.4081749937478,13.844414635122128,46.50848851284551,93.39817695858672
Wing Root,368.8148840025305,8.485166326901068,95.77040207958099,69.77857025878515
Tail Fin,206.18706154723836,20.032298861341285,228.58683966989065,100.0
Wing Root,170.0184515303382,14.385679484986317,17.041355634568376,42.28933784546379
Wing Root,107.45616650805106,11.009371890811513,48.41768893530404,45.800427867487535
Fuselage,302.1096167879332,8.533304216841941,33.78795085203146,65.93347603336794
Tail Fin,309.9520199678467,27.10633236659222,114.35687196033186,100.0
Tail Fin,324.77173792460997,15.936944354357369,33.603236178354905,100.0
Wing Tip,329.25135984551207,27.038217545515458,196.57348204811117,100.0
Fuselage,49.72043340552927,21.990571048499486,53.91908581995844,71.4411799792505
Fuselage,174.85400211559738,6.425876814136734,79.8970232735697,60.24793016433311
Wing Tip,220.92255494890048,24.641638921158894,47.061157785588144,100.0
Tail Fin,37.73317620324035,10.696879598484848,187.1071464298988,89.40408919520188
Wing Tip,269.64844370349323,15.977833047225857,161.64682613298,100.0
Tail Fin,188.00124148784548,18.485827306862255,67.68877249899214,99.65185959167867
Wing Tip,319.7124790755862,15.090613056530884,224.21315485366875,100.0
Wing Tip,204.03643325070658,8.260860882763627,182.4746572195209,100.0
Wing Root,135.04176355458844,5.760779616632382,63.64560990380135,39.30915489814901
Wing Root,213.25775271627964,4.918425384586629,21.066872798425898,28.643465517989945
Tail Fin,182.32294615551493,10.72820345645938,187.88077156999293,100.0
Wing Tip,129.24488972982613,2.6489362775833927,233.4967249809826,100.0
Wing Root,144.79454444410197,24.327219886799682,65.35532057436396,67.5379739033811
Tail Fin,333.9479482275748,17.354323646671894,153.83057970759947,100.0
Wing Root,215.75605274588665,19.835361363999507,62.130950833296,65.72399188932825
Wing Tip,16.88161246965628,15.751685354686405,134.74530677460533,50.074886248035625
Fuselage,221.95892714737565,2.645719722427297,198.58218656289654,64.60581130874354
Wing Root,171.9519606534,8.864666321834605,74.55015448972473,60.7388311395318
Fuselage,148.65662088928298,24.361326901490177,77.20183562195436,90.48156297436269
Wing Root,19.695211207159723,0.6154661191940238,60.665881068841095,31.630057629362973
Fuselage,372.66948762680926,16.57996067936676,167.0592203042947,100.0
Tail Fin,142.30256280625812,15.196862227069719,112.473604147736,87.40475735079303
Wing Tip,171.8917989734237,3.1355271176100716,112.25646193840687,86.11217074350436
Wing Tip,192.75470594738883,17.94338389323572,222.27602119374373,100.0
Fuselage,242.4649331292321,3.1447408214525305,87.65297419753351,52.08019329598571
Fuselage,224.37699932606552,25.80404230068787,121.1550085813554,100.0
Fuselage,229.6341114970424,28.341336550172077,5.938421172579031,93.62940310389297
Wing Tip,182.3440595417811,4.71395427396175,192.2416415270019,100.0
Wing Tip,196.07282890063118,29.83964557219348,171.39706638680823,100.0
Tail Fin,301.56287995878256,29.99267112115681,182.60814339230672,100.0
Wing Tip,43.71842777685941,0.5421361208357132,115.14792146546426,43.01876950777713
Fuselage,79.24758868815688,27.49743057024937,118.9753311148094,100.0
Tail Fin,73.98479942348072,8.913004582296411,199.24581109201415,87.37147239424195
Fuselage,228.32033165010807,15.843404727820639,154.6292860129319,88.85129927392587
Fuselage,349.3097209528646,19.265116221986748,45.35906953986012,87.16361371079795
Tail Fin,324.6434755774624,5.129059525098201,8.680522785238743,80.76419056034166
Wing Tip,148.45595379313622,14.716054929744333,128.26772091333834,86.29285163024943
Tail Fin,117.0205711901463,12.300874261595595,195.69311112155188,94.2624181701442
Wing Root,128.36652456770136,12.255123482221824,82.64368838554336,65.01810767563892
Tail Fin,111.31982230675256,8.012519749757182,249.55778834705748,100.0
Wing Root,32.268640593618784,3.761023406103125,58.75040035308034,29.11544466818024
Wing Tip,218.8112008494724,23.757786162874922,205.43552123882836,100.0
Wing Root,30.308238426295198,0.8782386605628718,199.90837602202876,84.08967098833973
Fuselage,208.3867407667908,2.1140681575923783,136.19029077487787,54.0969128720611
Wing Root,198.06783983155736,15.849546972645879,243.93491114456987,100.0
Wing Root,301.6032004651049,7.406028616633897,19.681663053664955,28.72845465314276
Fuselage,167.95042844914389,27.980560009642346,26.807385049522164,92.35785005570808
Fuselage,136.04575744437722,28.087177885110325,94.01403016112488,98.30497672899807
Wing Tip,72.16400506084685,29.056654075349293,229.1135855382768,100.0
Fuselage,290.4878812823491,22.484623842087018,131.04084642837717,100.0
Wing Tip,185.05203260428118,18.170825804300243,22.575159218119115,74.44980199707507
Wing Root,178.44822714687322,11.889926070705787,174.00680475992118,91.94147018788674
Fuselage,254.90390678373404,8.618111247317533,227.84874028817543,93.75789996036089
Tail Fin,154.41429591211391,7.171472194162493,218.84340736756346,100.0
Tail Fin,128.31207006352648,12.08875275620137,49.01454839905876,65.48568168225353
Tail Fin,69.39319635638554,8.287277831439983,109.73935161019915,57.40046832683974
Wing Root,343.81082394060616,13.323005375335871,52.24570419085018,64.21401893280688
Tail Fin,199.39598627252894,21.27317890774335,12.298673487992435,87.65357316855005
Wing Tip,373.3752556539916,6.60272032495749,92.76366510455284,100.0
Tail Fin,198.31335834334925,19.951042924725897,130.1173311895597,100.0
Wing Root,201.77779777740588,26.938969349810925,202.64341289754006,100.0
Wing Root,322.60038968043943,16.117023329752236,122.98933935374384,93.68043640928899
Tail Fin,260.9141927772066,8.244053569253387,17.82505871567171,74.47257282990091
Fuselage,116.89244629998832,24.13433998166718,97.40880398713966,85.32998084596029
Tail Fin,157.95258329963278,27.369609696197738,155.7602209540007,100.0
Wing Tip,326.7500390441731,26.04768412507843,47.18132869539903,100.0
Tail Fin,263.1700462840404,21.093081118900347,161.344276116486,100.0
Wing Root,265.09024565274154,15.5919230140732,43.93656787682203,53.82444745030066
Fuselage,133.73107799917835,23.105970098007553,126.99740518265465,93.30961136893318
Wing Root,129.20291376611155,17.992989678539246,136.7324628299996,91.38899322077036
Wing Root,99.1815930399953,26.533605599510025,9.929821854003139,46.95098367126551
Wing Root,104.74869105794714,27.296775182185907,27.811253344555567,62.30438793947535
Wing Root,220.89859620721174,20.480370246901952,177.14424622728936,100.0
Wing Tip,208.4872945936216,9.911795931247818,242.39712621016344,100.0
Wing Root,151.25082508971911,19.98385678025072,120.35002274464505,82.12278144995479
Tail Fin,39.49584189547429,17.523389334158228,162.44384412667824,85.85676426433709
Fuselage,301.98214834788644,24.923786159086717,193.95455313812863,100.0
Fuselage,272.19023448012933,15.50641225151659,181.67507524811774,95.55595200090798
Fuselage,128.25119556627322,13.168712963821726,120.32295709240466,64.09475695432475
Tail Fin,153.90516893652503,25.711261260760093,201.53973716478484,100.0
Wing Root,372.1180232580736,17.602244890723274,168.4240299957117,100.0
Wing Tip,285.2460299044241,24.714786982793104,62.90397211541135,100.0
Fuselage,309.0396589719509,10.843959397985833,97.31860380468206,85.55991244234626
Wing Tip,335.99647916923453,3.4876456530146878,170.5936925934016,100.0
Wing Tip,206.6627497092823,26.036528572995593,64.13067744018747,96.37677231452741
Tail Fin,38.58926906435073,26.87837367918885,60.90064886897191,70.02023093207647
Wing Tip,319.1383659331307,18.312190825890724,125.86868907283322,100.0
Wing Tip,295.75307170961474,18.698100300972857,5.713370869278242,100.0
Fuselage,183.83463015211896,25.165499158578758,69.91693008108354,88.58064158000109
Tail Fin,69.93681296482626,25.957439371026524,70.17523729855644,82.59137272654809
Fuselage,68.73827169672245,28.01311896600312,98.84940757314587,100.0
Tail Fin,316.1526661212222,23.960991546906683,38.19615713756697,100.0
Fuselage,372.6494880946128,14.772008449192493,125.16002870030773,98.22703325539126
Wing Root,356.25678981122326,13.926164815466699,141.1984441832085,90.37462504244745
Wing Tip,212.8898907502051,20.474266651117507,195.73639061510755,100.0
Tail Fin,185.52025291601794,10.465602777986138,100.08419015931851,86.6738477684097
Wing Tip,152.3685510101146,13.256896418136838,157.67724401038586,100.0
Wing Tip,96.36584763556556,24.26544452002228,19.27744888234075,53.23199987083503
Tail Fin,308.39157073692104,13.266628910391713,123.62520208903622,100.0
Tail Fin,22.84966861575669,17.908758474832993,133.4178935852152,76.79429378517122
Tail Fin,278.8189352780765,4.249527106236842,92.39717648068206,92.141749796376
Wing Tip,134.84295499230146,25.23141066944597,165.28634460996923,100.0
Fuselage,105.45058105840164,26.50383167787286,106.89884530288982,88.31558112302145
Wing Root,92.69749125936002,3.60037773130233,173.6583162237924,81.66471933872016
Tail Fin,323.70602151370326,2.4419803792130366,174.68033601900754,100.0
Tail Fin,54.17520369522746,23.299977035173786,125.50761636971566,92.47468124426324
Wing Root,197.97801791581816,2.57858999117527,73.14519190998315,49.95989924217168
Wing Root,77.21619351653568,22.693887750347606,228.339850812501,100.0
Wing Tip,199.71253098533106,22.286901664539275,217.37952719163118,100.0
Fuselage,393.80636469223253,22.219491464833634,194.6915311866644,100.0
Wing Tip,113.27836549354434,28.04099773918692,181.3900871455225,100.0
Tail Fin,357.5683109867057,15.416862544191472,23.900371651084946,100.0
Tail Fin,385.32247341726605,26.7615097813594,71.23540467141817,100.0
Wing Root,208.3256983916933,9.894333020771228,184.07736880359317,100.0
